id,product_id,family_id,manufacturer_id,model_name,full_name,release_year,discontinued_year,status,category,design,driver_type,driver_size_mm,impedance_ohms,sensitivity_db,wireless,anc,predecessor,successor,notes,date_added,fit,msrp_usd,sound_signature,connector_type,detachable_cable,weight_g,spec_confidence
771,HIFIMAN_HE5LE,27,9,HE-5LE,HiFiMan HE-5LE,2011,,Discontinued,Headphone,Open Back,Planar Magnetic,,50,89,No,No,HIFIMAN_HE500,,HE-5 revised for easier driving; 50Ω; precursor to HE-500,,Over-Ear,600,,,,,Estimated
772,HIFIMAN_HEX4,27,9,HE-X4,HiFiMan HE-X4,2023,,Active,Headphone,Open Back,Planar Magnetic,,18,94,No,No,,,Entry planar; stealth magnet array; accessible price point,,Over-Ear,200,,Dual 3.5mm,Yes,390,Estimated
773,HIFIMAN_HE300,27,9,HE-300,HiFiMan HE-300,2011,,Discontinued,Headphone,Open Back,Dynamic,,32,92,No,No,,,Dynamic open-back from HiFiMan; unusual for the brand; 32Ω,,Over-Ear,200,,,,,Estimated
774,BEYER_DT231,17,6,DT 231,Beyerdynamic DT 231,2008,,Discontinued,Headphone,Open Back,Dynamic,45,32,102,No,No,,,Budget open-back consumer; 32Ω; entry Beyerdynamic,,Over-Ear,80,,3.5mm,Yes,,Estimated
775,BEYER_DT235,17,6,DT 235,Beyerdynamic DT 235,2008,,Discontinued,Headphone,Closed Back,Dynamic,45,32,100,No,No,,,Budget closed consumer; 32Ω; entry Beyerdynamic,,Over-Ear,80,,3.5mm,Yes,,Estimated
776,JBL_J55,,38,J55i,JBL J55i,2012,,Discontinued,Headphone,Closed Back,Dynamic,40,32,104,No,No,,,iOS-compatible over-ear; bass-forward consumer,,Over-Ear,80,,,,,Estimated
777,JBL_E65BTNC,,38,E65BTNC,JBL E65BTNC,2018,,Discontinued,Headphone,Closed Back,Dynamic,40,32,103,Yes,Yes,,,ANC wireless; 40mm driver; popular mid-tier ANC,,Over-Ear,150,,,,,Estimated
778,JVC_HADX1000,191,88,HA-DX1000,JVC HA-DX1000,2006,,Discontinued,Headphone,Closed Back,Dynamic,50,32,104,No,No,,,Mahogany closed flagship; first Victor wood-driver headphone,,Over-Ear,400,,,,390,Estimated
779,JVC_HADX2000,191,88,HA-DX2000,JVC HA-DX2000,2009,,Discontinued,Headphone,Closed Back,Dynamic,50,16,102,No,No,,,Refined mahogany closed flagship; Biomass Carbon Diaphragm,,Over-Ear,600,,,,380,Estimated
780,JVC_HASW01,191,88,HA-SW01,JVC HA-SW01,2013,,Discontinued,Headphone,Open Back,Planar Magnetic,,40,96,No,No,,,First Victor Micro HD planar with wood; innovative isodynamic design,,Over-Ear,500,,,,280,Estimated
781,JVC_HASW02,191,88,HA-SW02,JVC HA-SW02,2016,,Discontinued,Headphone,Open Back,Planar Magnetic,,40,96,No,No,JVC_HASW01,,Refined HA-SW01; improved isodynamic planar; cherrywood,,Over-Ear,700,,,,275,Estimated
782,JVC_HAMX100Z,191,88,HA-MX100-Z,JVC HA-MX100-Z,2015,,Active,Studio,Closed Back,Dynamic,45,24,106,No,No,,,Professional studio monitor; DJ and studio use,,Over-Ear,,,,,,Estimated
783,JVC_HASR75S,191,88,HA-SR75S,JVC HA-SR75S,2019,,Active,Headphone,Closed Back,Dynamic,30,16,100,No,No,,,Solid treble on-ear; popular export model,,On-Ear,,,,,,Estimated
784,TAGO_T301,192,89,T3-01,Tago Studio T3-01,2019,,Active,Studio,Semi-Open,Dynamic,,150,97,No,No,,,Semi-open reference; Pentaconn 4.4mm; 1.5T driver; made in Japan,,Over-Ear,1000,Neutral,4.4mm Pentaconn,Yes,370,Estimated
785,TAGO_T302,192,89,T3-02,Tago Studio T3-02,2020,,Active,Studio,Closed Back,Dynamic,,150,97,No,No,,,Closed reference companion to T3-01; same 1.5T driver; made in Japan,,Over-Ear,1200,Neutral,4.4mm Pentaconn,Yes,380,Estimated
786,TAKSTAR_PRO80,193,90,Pro 80,Takstar Pro 80,2012,,Active,Studio,Semi-Open,Dynamic,45,32,102,No,No,,,"OEM base for Gemini, OneOdio, others; excellent budget studio value; widely rebranded",,Over-Ear,60,,6.35mm,No,368,Estimated
787,TAKSTAR_PRO82,193,90,Pro 82,Takstar Pro 82,2018,,Active,Studio,Semi-Open,Dynamic,45,32,102,No,No,TAKSTAR_PRO80,,Updated Pro 80; replaceable earpads; improved tuning,,Over-Ear,80,,6.35mm,No,350,Estimated
788,TAKSTAR_HF580,194,90,HF580,Takstar HF580,2019,,Active,Headphone,Open Back,Planar Magnetic,,50,100,No,No,,,Budget open planar; large 77mm driver; punches above price,,Over-Ear,100,,,,445,Estimated
789,TAKSTAR_HF660S,194,90,HF660S,Takstar HF660S,2022,,Active,Headphone,Open Back,Planar Magnetic,,50,100,No,No,TAKSTAR_HF580,,Updated HF580; improved 77mm planar driver,,Over-Ear,130,,,,,Estimated
790,TAKSTAR_SR5H,193,90,SR 5H,Takstar SR 5H,2016,,Active,Studio,Closed Back,Dynamic,45,47,102,No,No,,,Professional DJ/studio closed-back; double-sided cable,,Over-Ear,,,,,,Estimated
791,GOLD_GL2000DS,195,91,GL2000 Dual-Sided,Goldplanar GL2000 Dual-Sided,2021,,Active,Headphone,Open Back,Planar Magnetic,,35,96,No,No,,,Dual-sided magnet 68mm planar; strong competition at the price,,Over-Ear,250,,,,480,Estimated
792,GOLD_GL2000SS,195,91,GL2000 Single-Sided,Goldplanar GL2000 Single-Sided,2021,,Active,Headphone,Open Back,Planar Magnetic,,35,96,No,No,,,Single-sided version; lighter; softer sound,,Over-Ear,220,,,,450,Estimated
793,GOLD_GL850,195,91,GL850,Goldplanar GL850,2022,,Active,Headphone,Open Back,Planar Magnetic,,35,96,No,No,,,Mid-range open planar; 68mm driver; wood cup option,,Over-Ear,350,,,,,Estimated
794,MYSPHERE_3,196,92,MySphere 3,MySphere 3,2018,,Active,Headphone,Open Back,Dynamic,,16,98,No,No,,,Open-air earspeaker; no earcups; 3D sound reproduction; spiritual successor to AKG K1000,,Over-Ear,3500,,,,490,Estimated
795,MYSPHERE_3X,196,92,MySphere 3.X,MySphere 3.X,2022,,Active,Headphone,Open Back,Dynamic,,16,98,No,No,,,Updated MySphere 3; improved driver; designed by original AKG engineers,,Over-Ear,4000,,,,490,Estimated
796,PANA_RPHC800,197,93,RP-HC800,Panasonic RP-HC800,2009,,Discontinued,Headphone,Closed Back,Dynamic,40,32,98,No,Yes,,,Noise-cancelling closed-back; foldable,,Over-Ear,,,,,,Estimated
797,PANA_RPHT600,197,93,RP-HT600,Panasonic RP-HT600,2003,,Discontinued,Headphone,Closed Back,Dynamic,40,32,96,No,No,,,Budget closed consumer; popular in its era,,Over-Ear,,,,,,Estimated
798,PANA_RPHD10,197,93,RP-HD10,Panasonic RP-HD10,2017,,Active,Headphone,Closed Back,Dynamic,40,32,98,No,No,,,High-res certified; 40mm DIATONE-inspired driver,,Over-Ear,,,,,,Estimated
799,CZ_CZ1,198,94,CZ-1,Crosszone CZ-1,2017,,Active,Headphone,Closed Back,Dynamic,40,25,100,No,No,,,Unique acoustic crossfeed via in-ear secondary drivers; eliminates headphone imaging artifacts,,Over-Ear,1500,,3.5mm,,380,Estimated
800,CZ_CZ10,198,94,CZ-10,Crosszone CZ-10,2020,,Active,Headphone,Open Back,Dynamic,40,25,100,No,No,,,Open-back CZ with same acoustic crossfeed technology as CZ-1,,Over-Ear,2000,,3.5mm,,350,Estimated
801,BEYER_DT770PRO_LTD,17,6,DT 770 Pro X Limited Edition,Beyerdynamic DT 770 Pro X Limited Edition,2024,,Active,Headphone,Closed Back,Dynamic,45,48,100,No,No,BEYER_DT770PRO,,STELLAR.45 driver in DT 770 shell; limited colourway run,,Over-Ear,199,,,,,Estimated
802,BEYER_MMX300PRO,20,6,MMX 300 Pro,Beyerdynamic MMX 300 Pro,2024,,Active,Gaming,Closed Back,Dynamic,45,48,100,No,No,,,Pro gaming closed-back; STELLAR.45 driver,,Over-Ear,300,,,,,Verified
803,HIFIMAN_SUSVARAUNV,27,9,Susvara Unveiled,HiFiMan Susvara Unveiled,2023,,Active,Headphone,Open Back,Planar Magnetic,,60,83,No,No,HIFIMAN_SUSVARA,,Susvara with exposed driver; limited production; premium over standard Susvara,,Over-Ear,,,,,,Estimated
804,MEZE_EMPYREAN3,46,13,Empyrean 3,Meze Audio Empyrean 3,2025,,Active,Headphone,Open Back,Planar Magnetic,,31.6,102,No,No,,,Third-gen isodynamic planar; new Rinaro PCOCC driver,,Over-Ear,4500,Warm,mini-XLR,Yes,430,Estimated
805,FOCAL_DIABLO,,10,Celestee Diablo,Focal Celestee Diablo,2024,,Active,Headphone,Closed Back,Dynamic,40,35,105,No,No,FOCAL_CELESTEE,,Celestee variant with unique Diablo orange finish; same driver,,Over-Ear,,,,,,Estimated
806,HD_HELIOS,174,75,Helios,HarmonicDyne Helios,2019,,Active,Headphone,Open Back,Dynamic,50,32,104,No,No,,,Debut model; 50mm bio-film driver; wood cups,,Over-Ear,,,,,,Estimated
807,HD_ZEUS,174,75,Zeus,HarmonicDyne Zeus,2020,,Active,Headphone,Open Back,Dynamic,50,32,99,No,No,,,Nickel-plated 50mm driver; walnut cups,,Over-Ear,,,,,,Estimated
808,HD_POSEIDON,174,75,Poseidon,HarmonicDyne Poseidon,2021,,Active,Headphone,Open Back,Dynamic,50,32,104,No,No,,,Upgraded bio-film driver; flagship dynamic before G200,,Over-Ear,,,,,,Estimated
809,HD_BLACKHOLE,174,75,Black Hole,HarmonicDyne Black Hole,2023,,Active,Headphone,Semi-Open,Dynamic,50,32,110,No,No,,,Carbon fiber bio-film diaphragm; accessible price,,Over-Ear,,,,,,Estimated
810,HD_G200,175,75,G200,HarmonicDyne G200,2022,,Active,Headphone,Open Back,Planar Magnetic,102,64,100,No,No,,,First HarmonicDyne planar; 102mm driver; flagship,,Over-Ear,,,,,,Estimated
811,PSB_M4U1,176,76,M4U 1,PSB M4U 1,2012,,Discontinued,Headphone,Closed Back,Dynamic,40,32,102,No,No,,,Passive flagship; RoomFeel tuning; Harman-adjacent target,,On-Ear,300,,,Yes,285,Estimated
812,PSB_M4U2,176,76,M4U 2,PSB M4U 2,2012,,Discontinued,Headphone,Closed Back,Dynamic,40,32,102,No,Yes,,,ANC version of M4U 1; excellent measured performance,,On-Ear,400,,,Yes,290,Estimated
813,PSB_M4U8,176,76,M4U 8,PSB M4U 8,2017,,Active,Headphone,Closed Back,Dynamic,40,32,100,Yes,Yes,,,Wireless ANC; RoomFeel; Harman-inspired tuning,,Over-Ear,,,,,,Estimated
814,EMU_TEAK,177,77,Teak,E-Mu Teak,2016,,Discontinued,Headphone,Closed Back,Dynamic,50,26,105,No,No,,,Fostex T-X0 driver; teak wood cups; biodynamic,,Over-Ear,,,,,,Estimated
815,EMU_PURPLEHEART,177,77,Purpleheart,E-Mu Purpleheart,2016,,Discontinued,Headphone,Closed Back,Dynamic,50,26,105,No,No,,,Fostex T-X0 driver; purpleheart wood cups; sister to Teak,,Over-Ear,,,,,,Estimated
816,STAX_SR1,126,28,SR-1,Stax SR-1,1960,,Discontinued,Headphone,Open Back,Electrostatic,,,,No,No,,,The first Stax headphone; launched electrostatic headphones,,Over-Ear,,,,,,Estimated
817,STAX_SR3,126,28,SR-3,Stax SR-3,1966,,Discontinued,Headphone,Open Back,Electrostatic,,,,No,No,,,Classic vintage electrostatic,,Over-Ear,,,,,,Estimated
818,STAX_SR5,126,28,SR-5,Stax SR-5,1970,,Discontinued,Headphone,Open Back,Electrostatic,,,,No,No,,,Normal-bias classic,,Over-Ear,,,,,,Estimated
819,STAX_SR84,126,28,SR-84,Stax SR-84,1993,,Discontinued,Headphone,Open Back,Electrostatic,,,100,No,No,,,Budget Lambda Normal Bias,,Over-Ear,,,,,,Estimated
820,STAX_SR207,126,28,SR-207,Stax SR-207,2007,,Discontinued,Headphone,Open Back,Electrostatic,,,98,No,No,,STAX_SRL300,Lambda Normal Bias entry; entry into the Stax world,,Over-Ear,300,,Electrostatic,,285,Estimated
821,STAX_SR507,126,28,SR-507,Stax SR-507,2010,,Discontinued,Headphone,Open Back,Electrostatic,,,101,No,No,,STAX_SRL500,Lambda Pro Bias; mid-tier,,Over-Ear,600,,Electrostatic,,358,Estimated
822,STAX_SR4070,126,28,SR-4070,Stax SR-4070,2009,,Discontinued,Headphone,Closed Back,Electrostatic,,,97,No,No,,,Rare closed-back Stax,,Over-Ear,700,,Electrostatic,,,Estimated
823,STAX_LAMBDANOVA,126,28,Lambda Nova Signature,Stax Lambda Nova Signature,1999,,Discontinued,Headphone,Open Back,Electrostatic,,,98,No,No,,,Pro-bias Lambda; precursor to SR-404,,Over-Ear,,,,,,Estimated
824,GRADO_SR125E,41,12,SR125e,Grado SR125e,2014,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,GRADO_SR125X,,,On-Ear,150,,,,,Estimated
825,GRADO_SR125I,41,12,SR125i,Grado SR125i,2008,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,GRADO_SR125E,,,On-Ear,,,,,,Estimated
826,GRADO_SR225E,41,12,SR225e,Grado SR225e,2014,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,GRADO_SR225X,,,On-Ear,200,,,,,Estimated
827,GRADO_SR225I,41,12,SR225i,Grado SR225i,2008,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,GRADO_SR225E,,,On-Ear,,,,,,Estimated
828,GRADO_GS3000E,43,12,GS3000e,Grado GS3000e,2015,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,GRADO_GS3000X,Cocobolo Statement flagship,,On-Ear,,,,,,Estimated
829,GRADO_HF1,,12,HF1,Grado HF1,2005,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,,First Head-Fi collaboration; aluminum cups,,On-Ear,,,,,,Estimated
830,GRADO_HF2,,12,HF2,Grado HF2,2009,,Discontinued,Headphone,Open Back,Dynamic,,32,99,No,No,,,Second Head-Fi collaboration; mahogany cups,,On-Ear,,,,,,Estimated
831,BEYER_DT770M,17,6,DT 770 M,Beyerdynamic DT 770 M,2020,,Active,Studio,Closed Back,Dynamic,45,80,96,No,No,,,Monitor variant; limited bass response; 80Ω,,Over-Ear,180,,,,,Estimated
832,BEYER_T50P,,6,T 50p,Beyerdynamic T 50p,2013,,Discontinued,Headphone,Closed Back,Dynamic,40,32,102,No,No,,,Portable Tesla; high-end on-ear for mobile use,,On-Ear,300,,,,,Estimated
833,BEYER_DT880_600,17,6,DT 880 Edition 600 Ohm,Beyerdynamic DT 880 Edition 600 Ohm,2005,,Active,Headphone,Semi-Open,Dynamic,45,600,96,No,No,BEYER_DT880_2005,,High-impedance variant; intended for high-end sources/amps,,Over-Ear,350,,,,,Estimated
834,BEYER_DT860,17,6,DT 860,Beyerdynamic DT 860,2003,,Discontinued,Headphone,Closed Back,Dynamic,45,250,96,No,No,,,Reference closed-back monitoring; semi-open character,,Over-Ear,200,,,,,Estimated
835,ATECH_A700,12,4,ATH-A700,Audio-Technica ATH-A700,2003,,Discontinued,Headphone,Closed Back,Dynamic,53,40,100,No,No,,,Air-dynamic wing support; 53mm driver; precursor to A700X,,Over-Ear,250,,,,,Estimated
836,ATECH_A900X,12,4,ATH-A900X,Audio-Technica ATH-A900X,2011,,Active,Headphone,Closed Back,Dynamic,53,40,100,No,No,,,53mm air dynamic; flagship A-series,,Over-Ear,180,,,,,Estimated
837,ATECH_AWAS,13,4,ATH-AWAS,Audio-Technica ATH-AWAS,2019,,Active,Headphone,Closed Back,Dynamic,58,42,100,No,No,,,Wenge/sakura wood; 58mm driver; flagship W-series,,Over-Ear,2200,,,,,Estimated
838,ATECH_L5000,13,4,ATH-L5000,Audio-Technica ATH-L5000,2017,,Active,Headphone,Closed Back,Dynamic,58,36,100,No,No,,,Lambskin leather; 58mm driver; ultra-premium closed-back,,Over-Ear,6000,,,,,Estimated
839,ATECH_DSR9BT,13,4,ATH-DSR9BT,Audio-Technica ATH-DSR9BT,2016,,Discontinued,Headphone,Closed Back,Dynamic,,32,98,Yes,No,,,Full digital wireless; first to send digital signal to driver,,Over-Ear,350,,,,,Estimated
840,ATECH_G1,10,4,ATH-G1,Audio-Technica ATH-G1,2019,,Active,Gaming,Closed Back,Dynamic,45,45,98,No,No,,,Wired gaming headset; lightweight; boom mic,,Over-Ear,149,,,,,Estimated
841,SONY_MDRV500,2,1,MDR-V500,Sony MDR-V500,2001,,Discontinued,Headphone,Closed Back,Dynamic,50,24,106,No,No,,,DJ classic; 50mm driver,,Over-Ear,100,,,,,Estimated
842,SONY_MDRV700,2,1,MDR-V700,Sony MDR-V700,1999,,Discontinued,Headphone,Closed Back,Dynamic,50,24,106,No,No,,,Iconic DJ headphone; large 50mm driver,,Over-Ear,200,,,,,Estimated
843,SONY_MDRSA3000,2,1,MDR-SA3000,Sony MDR-SA3000,2004,,Discontinued,Headphone,Open Back,Dynamic,50,32,100,No,No,,,Open-air premium; 50mm driver,,Over-Ear,400,,,,,Estimated
844,SONY_MDRF1,2,1,MDR-F1,Sony MDR-F1,1998,,Discontinued,Headphone,Open Back,Dynamic,50,24,100,No,No,,,Radical open-air baffle design; 50mm driver; no earcup,,Over-Ear,200,,,,,Estimated
845,SONY_MDRCD2000,2,1,MDR-CD2000,Sony MDR-CD2000,1995,,Discontinued,Headphone,Open Back,Dynamic,50,32,106,No,No,,,Reference flagship of its era,,Over-Ear,300,,,,,Estimated
846,SONY_MDRXB1000,2,1,MDR-XB1000,Sony MDR-XB1000,2010,,Discontinued,Headphone,Closed Back,Dynamic,70,24,108,No,No,,,Extreme bass XB flagship; 70mm driver; sub-bass focused,,Over-Ear,200,Bassy,,,320,Estimated
847,SENN_HD205,4,2,HD 205,Sennheiser HD 205,2003,,Discontinued,Headphone,Closed Back,Dynamic,40,32,110,No,No,,,DJ-style entry closed-back; rotatable cup,,On-Ear,50,,,,,Estimated
848,SENN_HD218,4,2,HD 218,Sennheiser HD 218,2010,,Discontinued,Headphone,Closed Back,Dynamic,40,32,115,No,No,,,Budget consumer closed,,On-Ear,60,,,,,Estimated
849,SENN_HD228,4,2,HD 228,Sennheiser HD 228,2010,,Discontinued,Headphone,Closed Back,Dynamic,40,32,115,No,No,,,Budget bass-heavy consumer,,On-Ear,70,,,,,Estimated
850,SENN_HD239,4,2,HD 239,Sennheiser HD 239,2013,,Discontinued,Headphone,Open Back,Dynamic,40,32,108,No,No,,,Semi-open budget; warm sound,,On-Ear,80,,,,,Estimated
851,SENN_HD419,4,2,HD 419,Sennheiser HD 419,2012,,Discontinued,Headphone,Closed Back,Dynamic,40,32,110,No,No,,,Budget closed; replaceable cable,,On-Ear,60,,,,,Estimated
852,SENN_HD424,4,2,HD 424,Sennheiser HD 424,1973,,Discontinued,Headphone,Open Back,Dynamic,,400,91,No,No,,,Iconic vintage; one of Sennheiser's best-selling ever,,Over-Ear,70,,,,,Estimated
853,SENN_HD428,4,2,HD 428,Sennheiser HD 428,2011,,Discontinued,Headphone,Closed Back,Dynamic,40,32,110,No,No,,,Budget closed consumer,,On-Ear,80,,,,,Estimated
854,SENN_HD438,4,2,HD 438,Sennheiser HD 438,2011,,Discontinued,Headphone,Closed Back,Dynamic,40,32,110,No,No,,,Folding closed consumer; tangle-free cable,,On-Ear,100,,,,,Estimated
855,JBL_E45BT,,38,E45BT,JBL E45BT,2016,,Discontinued,Headphone,Closed Back,Dynamic,40,32,103,Yes,No,,,Wireless on-ear; 40mm driver,,On-Ear,100,,,,,Estimated
856,JBL_E55BT,,38,E55BT,JBL E55BT,2016,,Discontinued,Headphone,Closed Back,Dynamic,40,32,103,Yes,No,,,Wireless over-ear; popular for value,,Over-Ear,150,,,,,Estimated
857,JBL_LIVE650,84,38,Live 650BTNC,JBL Live 650BTNC,2019,,Discontinued,Headphone,Closed Back,Dynamic,40,32,104,Yes,Yes,,JBL_LIVE660,ANC wireless; precursor to Live 660NC,,Over-Ear,150,,,,,Estimated
858,JBL_LIVE400,84,38,Live 400BT,JBL Live 400BT,2019,,Discontinued,Headphone,Closed Back,Dynamic,32,32,100,Yes,No,,,Budget wireless on-ear,,On-Ear,100,,,,162,Estimated
859,JBL_LIVE460,84,38,Live 460NC,JBL Live 460NC,2021,,Active,Headphone,Closed Back,Dynamic,32,32,100,Yes,Yes,,,ANC on-ear; successor to E45BT line,,On-Ear,130,,,,170,Estimated
860,JBL_LIVE500,84,38,Live 500BT,JBL Live 500BT,2019,,Discontinued,Headphone,Closed Back,Dynamic,40,32,104,Yes,No,,,Over-ear wireless; precursor to Live 660NC line,,Over-Ear,120,,,,,Estimated
861,DENON_D1001,76,31,AH-D1001,Denon AH-D1001,2007,,Discontinued,Headphone,Closed Back,Dynamic,40,25,104,No,No,,,Biodynamic entry-level; cult favorite for the price,,Over-Ear,,,,,,Estimated
862,DENON_D1100,76,31,AH-D1100,Denon AH-D1100,2010,,Discontinued,Headphone,Closed Back,Dynamic,40,25,104,No,No,,DENON_D1001,Successor to D1001; improved bio-cellulose driver,,Over-Ear,200,,,,255,Estimated
863,DENON_D400,76,31,AH-D400,Denon AH-D400,2011,,Discontinued,Headphone,Closed Back,Dynamic,40,25,96,No,No,,,Entry audiophile closed-back,,Over-Ear,,,,,,Estimated
864,DCA_AEONCLOSED,47,14,Aeon Closed,Dan Clark Audio Aeon Closed,2017,,Discontinued,Headphone,Closed Back,Planar Magnetic,,13,92,No,No,,,Original Aeon; first compact folding DCA planar; MrSpeakers era,,Over-Ear,,,,,,Estimated
865,DCA_ETHERCX,48,14,Ether CX,Dan Clark Audio Ether CX,2017,,Discontinued,Headphone,Closed Back,Planar Magnetic,,23,93,No,No,,,Closed version of Ether C with tuning filter system,,Over-Ear,,,,,,Estimated
866,PIONEER_HDJ500,138,46,HDJ-500,Pioneer DJ HDJ-500,2011,,Discontinued,Studio,Closed Back,Dynamic,40,32,102,No,No,,,DJ entry; 40mm driver,,Over-Ear,,,,,,Estimated
867,PIONEER_HDJ1000,138,46,HDJ-1000,Pioneer DJ HDJ-1000,2002,,Discontinued,Studio,Closed Back,Dynamic,50,40,106,No,No,,,The DJ reference standard; 50mm driver,,Over-Ear,,,,,,Estimated
868,PIONEER_SEA1000,,46,SE-A1000,Pioneer SE-A1000,2001,,Discontinued,Headphone,Open Back,Dynamic,50,32,100,No,No,,,Open-back audiophile; 50mm driver; wide soundstage,,Over-Ear,,,,,,Estimated
869,PIONEER_HDJCUE1,138,46,DJ HDJ-CUE1BT,Pioneer DJ HDJ-CUE1BT,2019,,Active,Studio,Closed Back,Dynamic,40,32,104,Yes,No,,,Wireless DJ monitoring,,Over-Ear,,,,,,Estimated
870,AQ_NIGHTHAWK,178,78,NightHawk,Audioquest NightHawk,2015,,Discontinued,Headphone,Semi-Open,Dynamic,50,25,99,No,No,,AQ_NIGHTHAWKCARBON,Liquid Wood cups; 50mm biocellulose; semi-open,,Over-Ear,,,,,,Estimated
871,AQ_NIGHTHAWKCARBON,178,78,NightHawk Carbon,Audioquest NightHawk Carbon,2016,,Discontinued,Headphone,Semi-Open,Dynamic,50,25,99,No,No,AQ_NIGHTHAWK,,Updated NightHawk; carbon finish; carbon-fabric earpads,,Over-Ear,,,,,,Estimated
872,AQ_NIGHTOWL,179,78,NightOwl,Audioquest NightOwl,2015,,Discontinued,Headphone,Closed Back,Dynamic,50,25,99,No,No,,AQ_NIGHTOWLCARBON,Closed-back companion to NightHawk; aperiodic damping,,Over-Ear,,,,,,Estimated
873,AQ_NIGHTOWLCARBON,179,78,NightOwl Carbon,Audioquest NightOwl Carbon,2016,,Discontinued,Headphone,Closed Back,Dynamic,50,25,99,No,No,AQ_NIGHTOWL,,Updated NightOwl; carbon finish; tighter tolerances,,Over-Ear,,,,,,Estimated
874,NAD_HP50,180,79,VISO HP50,NAD VISO HP50,2014,,Discontinued,Headphone,Closed Back,Dynamic,40,32,106,No,No,,,Designed by PSB's Paul Barton; RoomFeel psychoacoustic tuning; Sound and Vision Top Pick 2014,,Over-Ear,,,,,,Estimated
875,BWAVZ_HM5,181,80,HM5,Brainwavz HM5,2012,,Active,Studio,Closed Back,Dynamic,40,64,98,No,No,,,Budget studio reference; Sennheiser-inspired neutral tuning; popular pad-swapping base,,Over-Ear,,,,,,Estimated
876,BEYER_T51P,,6,T 51p,Beyerdynamic T 51p,2013,,Discontinued,Headphone,Closed Back,Dynamic,40,60,102,No,No,,,Portable Tesla on-ear; 60Ω; premium portable,,On-Ear,300,,,,,Estimated
877,BEYER_T51I,,6,T 51i,Beyerdynamic T 51i,2013,,Discontinued,Headphone,Closed Back,Dynamic,40,32,111,No,No,,,T51p with 3-button iOS remote; 32Ω,,On-Ear,250,,,,,Estimated
878,BEYER_T90,,6,T 90,Beyerdynamic T 90,2012,,Discontinued,Headphone,Open Back,Dynamic,45,250,102,No,No,,,Open Tesla flagship; 250Ω; 102 dB sensitivity; 45mm Tesla driver,,Over-Ear,600,,,,,Estimated
879,SENN_HE1,,2,Orpheus HE-1,Sennheiser Orpheus HE-1,2016,,Active,Headphone,Open Back,Electrostatic,,,,No,No,,,"~€55,000 flagship electrostatic system; built-in amp/DAC; marble and glass construction",,Over-Ear,55000,,,,,Verified
880,ZMF_ORI,,27,Ori,ZMF Ori,2015,,Discontinued,Headphone,Closed Back,Planar Magnetic,,50,96,No,No,,ZMF_ORI3,ZMF's first headphone; T50RP Mk2 driver in handcrafted wood cups,,Over-Ear,600,,,,350,Estimated
881,ZMF_ORI3,,27,Ori 3.0,ZMF Ori 3.0,2025,,Active,Headphone,Closed Back,Planar Magnetic,80,35,96,No,No,ZMF_ORI,,Complete redesign; 80mm CAMS planar; torrefied Black Limba cups,,Over-Ear,,,,,,Estimated
882,AKG_K240DF,,5,K240 DF,AKG K240 DF,1975,,Discontinued,Studio,Semi-Open,Dynamic,,600,88,No,No,,,Vienna-made 600Ω; diffuse-field compensation; audiophile vintage classic,,Over-Ear,80,,,,,Estimated
883,AKG_K240M,,5,K240M,AKG K240M,1975,,Discontinued,Studio,Semi-Open,Dynamic,,600,88,No,No,,,Vienna-made 600Ω monitor; sibling to K240 DF; highly regarded vintage,,Over-Ear,70,,,,,Estimated
884,MONO_M560,160,64,M560,Monoprice Monolith M560,2018,,Active,Headphone,Semi-Open,Planar Magnetic,,42,100,No,No,,,Semi-open planar; 42Ω; wood trim; different driver from M570,,Over-Ear,,,,,,Estimated
885,STATUS_HDONE,163,67,HD One,Status Audio HD One,2020,,Active,Headphone,Closed Back,Dynamic,40,32,99,No,No,,,Wired closed-back; unbranded; flat reference tuning,,Over-Ear,,,,,,Estimated
886,STATUS_HDTWO,163,67,HD Two,Status Audio HD Two,2021,,Active,Headphone,Closed Back,Dynamic,40,17,115,No,No,,,Updated HD One; detachable cable; 17Ω,,Over-Ear,,,,,,Estimated
887,STATUS_OB1,163,67,OB-1,Status Audio OB-1,2019,,Active,Headphone,Open Back,Dynamic,40,54,95,No,No,,,Open-back from Status; 54Ω; flat reference tuning,,Over-Ear,130,,,,240,Estimated
888,AKG_K240MKII,,5,K240 MkII,AKG K240 MkII,2006,,Active,Headphone,Semi-Open,Dynamic,30,55,91,No,No,,,Updated K240 with improved driver and self-adjusting headband,,Over-Ear,100,,,,,Estimated
889,AKG_K52,,5,K52,AKG K52,2017,,Active,Headphone,Closed Back,Dynamic,40,32,112,No,No,,,Budget closed-back; 40mm driver; entry studio,,Over-Ear,50,,3.5mm,No,190,Estimated
890,AKG_K450,,5,K450,AKG K450,2010,,Discontinued,Headphone,Closed Back,Dynamic,30,32,118,No,No,,,Portable on-ear; foldable; 30mm driver,,On-Ear,150,,3.5mm,No,170,Estimated
